speaker_id,task,text,info_sex,info_age,info_l1_english,info_l1_other,info_l2_english_l1,info_l2_english_aoa
207,happy,"filtered_so I was looking at my grades today and I was filtered_like super nervous um and filtered_so I was talking to a friend and he w- h- he said filtered_like hey what did you get um in this class we took together and I was filtered_like dude I don't know filtered_like I'm super scared about this and he was filtered_like dude just check, it's filtered_like no big deal right and filtered_so I was filtered_like I was filtered_like okay filtered_so I looked on my U C L A and um I I told him I was filtered_like I said to him I was filtered_like dude I got filtered_like my first filtered_like A filtered_like in a class and I was filtered_like super excited cause I thought I filtered_like totally fucked up this quarter and so yeah and he was he said filtered_like uh he was filtered_like dude that's filtered_like awesome filtered_like that's super cool um and yeah, filtered_so I got my first A, and I'm gonna filtered_like take a picture and frame it and it's gonna be filtered_like super cool and yeah.",M,22,Y,NA,NA,NA
207,neutral,"filtered_so first we took the kids to um out of the classroom we took them to the playground um we just kind of kicked around the ball a bit and um we had them go um to opposite ends of the field and run back and forth um and we had um we uh had them uh play kickball um afterward they ate lunch and um then we just kind of took them back uh to the classroom and had them wait for their parents and um then their parents came and picked them up, and that was about it.",M,22,Y,NA,NA,NA
206,annoyed,"filtered_so I work in the bookstore and then I got one of a coworkers who was very annoying and then he was filtered_like oh hey ru- shell, um do you um do you have anything to do this weekend? and I was filtered_like um hang out with friends, and then he said, um um filtered_well that's cool um filtered_so um do you want to hang out with me filtered_like filtered_like something like that but I don't really want to cause he's really annoying filtered_so I just said oh no um that's fine yeah",F,21,N,Cantonese,NA,2
206,phonecall,"Hi Hey Brenda I'm from New York uh oh yeah ha, filtered_well I intentionally asked the guy in A T and T to filtered_like fix it for me like to choose one um New York uh not more for me he is filtered_like an hour to me huh filtered_well actually I'm from Hong Kong but my mom and my brother are living in like east coast it's over near New York filtered_well, my brother lives in New York but my mom is in Boston so I was trying to filtered_like give them like a more east coast number so I got this yeah but I regret I don't know I I want a California one more yeah but yeah yeah yeah if I changed my number, I I have to filtered_like contact my friends again like everyone so that would be so that would be filtered_like bad uh huh yeah I don't but this my, I mean the coming year it's my fourth year yeah yeah oh this is a good question, I don't really know, but I I I think I'm not gonna filtered_like be in the lab for the rest of my life but probably in industry I guess I want to do something filtered_like I want to do linguistics to filtered_like earn money more than to filtered_like be on the research part m- hm yeah and it feels filtered_like if you do like something wrong like some tiny thing wrong it would screw up the whole thing, the whole plan like the whole scholar plan and I don't like it okay, sure yeah okay thank you see you m-",F,21,N,Cantonese,NA,2
206,neutral,I was trying to get burger from in and out and that guy asked me if I want onion on my burger and I said yes filtered_so and he asked me like what else so I told him filtered_like I want milkshake and then he asked me what kind of milkshake did I want and I said filtered_like um strawberry vanilla milkshake and that's the end of the conversation I guess.,F,21,N,Cantonese,NA,2
205,annoyed,"Okay filtered_so my friend came over to my room one day and she was just complaining about how nothing was going right for her academics and I've repeatedly told her to study early, study hard and if you need help ask for help but she refuses to do that and then every time something bad happens filtered_like she fails a test or something she comes and complains that the professor made it too hard or something sh- he was filtered_like I don't know why it would be so hard filtered_like if no one got a hundred percent therefore the test is too hard. then I told her that doesn't work that way. that you need to study and you need to be the best that you can be, not just because you believe some professor made it too hard or something.",M,20,Y sounds non-native,Vietnamese,NA,NA
205,phonecall,"hello h- hi how are you how was work that's okay but it's going okay a little tired myself kind of lecture E but not as bad as, not as bad as I imagined uh she's an alumni so she wants to help me as much as she want, she can not as, not as bad as filtered_like uh n- like other people that I know filtered_so, it's okay yeah yeah honors just got back to me he he said I have two different things, I am free now, and I'm filtered_like I am not free now yeah I might try to get it after yes I know he, yes um cause I do have I have the C R C meeting at five though and you do not wanna stay on campus right, or filtered_so just drop you back off then filtered_like between four and five when you're free I'll just drop you off yeah oh filtered_like eight okay probably filtered_like thirty more seconds yeah it's really quick filtered_so are you just filtered_like outside right now or m- K why not yeah why don't I let you go back yeah yeah oh I'm sorry this is how I am okay okay bye bye h- yeah",M,20,Y sounds non-native,Vietnamese,NA,NA
205,happy,"Alright filtered_so There was this one time when my R A came to the room and she was just really excited for summer filtered_so she asked me what I'm, what were my plans for summer I was telling her oh, I was planning on going out of the state to Nevada first to visit Las Vegas and then afterwards head into Seattle so that I could attend this leadership conference I was really excited for the conference because I got to see a lot of my friends again and it would have been awesome to learn more about myself and my leadership capabilities",M,20,Y sounds non-native,Vietnamese,NA,NA
205,neutral,"filtered_well there was one day when I came home and my dad was filtered_like oh how was your day at school so far and I said I thought it was okay, nothing really happened, I went to school paid attention, wrote notes, and that's really about it. nothing happened, nothing special and it was filtered_like really nothing happened and I was filtered_like yeah nothing happened at all I just took notes, just did my duties as a student, nothing else.",M,20,Y sounds non-native,Vietnamese,NA,NA
203,annoyed,"filtered_so I was talking to my roommate Jen about um how everything to like how to keep the kitchen clean because I'm a really clean person but she said that it was because she had midterms that she couldn't uh you know keep her area clean and that she would after midterms but the thing is I know that she doesn't keep it clean all the time and filtered_so I said to her that I would prefer if she would wash them at least within the day that they were used so that she didn't leave them in the sink filtered_like overnight to last for days and days but then she said she would try but, I mean we'll see.",F,20,Y,NA,NA,NA
203,phonecall,"Hello not much what is what's up with you oh do you have two minutes? oh, do you have two minutes? okay cause, wool I'm actually doing a, like a linguistics study thing and they're recording me talking to you. But you they can't hear you. yeah right now what they only listening to me. I don't even yeah I don't know we'll find out but I'm at I'm at cause I'm working in the ling lab doing like the R A stuff but there's other people doig other experiments so they're just filtered_like oh hey, you wanna be part of it filtered_so I was filtered_like sure why not no yeah I know right yeah you don't get paid. but I'm thinking I'm getting paid enough with filtered_like teaching lessons, so it's filtered_like good experience and I filtered_like kind filtered_like being around the department and stuff you know learning things and I mean as I'm doing mostly just like sending emails to people sending emails and like scheduling people to come into the lab I see yeah but mine's coming in? I thought you just visited her separation anxiety much oh I see uh huh uh huh who was it no the band I don't know n- what are you guys doing for fourth of July? ah m- hm okay yeah filtered_well it's filtered_like small but m- hm m- very nice jokes we're going out to Jen's parents for fourth of July I know they have a pool so I didn't even talk to mom and dad I don't know what they're doing for fourth of July oh options what sport is this? nope s- you mean football, filtered_like I don't even, I don't know just kidding I don't know anything about any sports okay yeah but did I even know that the men's didn't even make it to the finals and they got a lot of publicity, no I didn't even know that okay filtered_well you can call me back later and rant about this then because it's been filtered_like three minutes and they only needed two okay goodbye thanks talk to you later bye",F,20,Y,NA,NA,NA
203,happy,"filtered_so I was talking to one of the other swim instructors where I work, and we were talking about our kids and how our lessons were going with them and I said that I had worked with this um filtered_like really kind of filtered_like difficult kid trying to get him in the water and then she said that she had filtered_like seen what was going on and I thought I was really, doing a really good job which was really excited because I had just started teaching there and I wasn't really sure if I was doing quite the right thing but I was filtered_like I had worked so hard to make sure that these kids are having a good time and that like that they were learning, and it felt filtered_like they were g- filtered_like actually getting it, and that was a super exciting.",F,20,Y,NA,NA,NA
203,neutral,"Okay filtered_so yesterday my two roommates and I were talking about um doing exercise and trying to get more in shape for the summer and one of my roommates said that she was starting to do the insanity work out video and that the other two of us should join her and, and one of my other roommates s- then she said that she was going to go running but I said that I hate running and I was gonna go swimming instead and filtered_so the first roommate said that she would join me because she also doesn't like running but that um swimming is a good like non um impact sport and yeah",F,20,Y,NA,NA,NA
202,neutral,filtered_so I have this friend named Marcus and filtered_like last week w- uh he called me up and is filtered_like oh do you wanna come to Santa Monica and I'm filtered_like I was already down at U C L A filtered_so I'm filtered_like sure and then he was filtered_like he's filtered_like oh sick and then filtered_like I said I'll I'll like be there after class and filtered_so when my class ended I call him I'm filtered_like hey something Monica he's filtered_like yeah come on over and then I'm filtered_like okay filtered_so then I startedd driving down there and then filtered_like right as I hit the parking lot like,M,22,Y,NA,NA,NA
202,phonecall,"Oh um what was I supposed to do today? what was I supposed to do today? filtered_well I was supposed to get the blue petition filled out and what else? but on, don't I just say that on the blue, on the blue petition? uh um oh also uh cone O's flight got delayed like two and a half hours um filtered_well it'll probably be filtered_like eleven thirty eleven thirty uh no I think I, I'm I'm still gonna stay down here cause I am working on um the uh the app with Brock and Chris right now filtered_so I'll just wait then, filtered_well I mean maybe I don't know I'll let you know what I do but I kind of wanna stay down here just cause it's filtered_like easier um filtered_well I'll probably just stay at the library or m- I don't know I might go down to long beach, I'm not sure yet fourth? oh alright I mean I don't know if I'll know how to do that though alright alright filtered_well I, m- the voice session just ended filtered_so I'll I'll call you back no I mean filtered_like I'm calling you doing this voice session thing so I'll and I think it's been over two minutes alright bye",M,22,Y,NA,NA,NA
202,happy,"filtered_so I was talking with my friend Alex and uh we were talking about going to Japan next summer and I was filtered_like I asked him if he had ever been before and he said no and then um I asked him if he wanted to uh come next summer um after graduation he said he's down filtered_so then I got really pumped and and looking forward to going to Japan next summer, we're planning it out right now.",M,22,Y,NA,NA,NA
202,neutral,"First he asked me if I enjoyed being the top of the family tree on the test and then he said and then I said uh I didn't know I was on the test and then he said oh yeah you were the top note on the tree and then I said oh that's cool I'm honored and then he's, and then he's filtered_like uh and then pretty much he just left after that and then I left",M,22,Y,NA,NA,NA
201,annoyed,"filtered_so last week I was hanging out with my friend and they said oh let's go see a scary movie and I said no I'm not really into scary movies, scary movies are not my favorite kind of genre and they said oh filtered_well this one won't be scary at all I promise and I said no, I really don't wanna see a scary movie and then she said it's gonna be fine don't worry and she dragged me into the theater and she just kept telling me oh you know it's gonna be alright anf she said oh you know I've read the reviews and they're not bad at all, and even people who said they're scared of r- scary movies aren't even s- uh that scared of this movie and I said seriously I don't wanna see another movie and I don't wanna see a scary movie and she said you know what we're gonna see it anyway and you're just gonna have to deal with it. and we ended up seeing the movie and it was pretty terrifying and in the end she asked me oh what did you think of the movie? And I said it was terrible it was horrifying and I'm never seeing a movie with you again and sh- all she did was just roll her eyes and she said you should just suck it up next time it really wasn't that bad.",M,21,Y,NA,NA,NA
201,phonecall,"hi oh my gosh, I came to filtered_like the experiment filtered_so late, I feel so bad, the brew in bus like didn't show up on time filtered_so I had to walk all the way from west wood all the way up into like Campbell hall in north campus the weather, what is up with the weather though filtered_like it was so nice uh lucky, I walked out it felt filtered_so humid, and then it was sprinkling and it was windy and it was raining, I was filtered_like this is not L A, what the heck uh yeah I'm doing this sike experiment right now yeah but you're c- when are you coming tomorrow again? You said after seven o'clock, yeah? oh okay where do you have to drop her off I don't even know which one that is yeah I think that's seven, I'm actually not sure where four is, but where did you want me to meet you, I'll be at, do you know where lever ring is by chance oh okay it's, you remember Ashley's apartment that we cooked, we baked at the first time yeah, I'm staying in that building yeah filtered_so just let me know when you come by, I should probably be heading out because this experiment is over L O L I know it was already two minutes, it's kind of awkward now but okay alright see you bye no filtered_so the brew in bus came really late oh my God, and then I had to walk all the way here, and I was really really late to the experiment, I felt so bad um but you know and the weather today what's going on with the weather? filtered_like I stepped outside of work and it was suddenly it felt really humid it was super super humid and it was windy, and then it starting sprinkling, and it felt filtered_like it was seventy five or filtered_like eighty degrees outside so I had no idea what to do huh, and then the brew in bus oh my God I was trying to check the map on my phone and the why f- eye wasn't loading filtered_so I didn't know what was going on and then I tried to figure out if I could you know call the researcher and I didn't have the number and I was stupid and I didn't even think about oh maybe I should email them and then I walked up here and I just leaving and I felt so bad huh, but anyway, um what time did you say you were coming by tomorrow, you said your sister has that work shop at seven o'clock? m- hm oh you have to be here by seven? Okay, um Where do you have to drop her off? parking lot four? that's not the one next to Paul E pavilion is it? oh okay Alright filtered_well, I'll see you tomorrow then, K bye",M,21,Y,NA,NA,NA
201,happy,filtered_so this was during senior year of high school and first my friend said oh my gosh do you know what schools you got in to and I said oh I got in to N Y U and then she started laughing and she started and she started yelling and she said oh I got in to N Y U as well and I said that I couldn't believe it and she was filtered_so ecstatic and I was jumping up and down and hugging her and I said that we were gonna have a great time in New York City and she said she was really excited but she didn't like the weather I said that I'd lived in California my whole life so I wasn't really sure what to expect either and then she said we would have to suck it up and just tough it off together in the end.,M,21,Y,NA,NA,NA
201,neutral,"filtered_so I was eating out with friends last night and the server comes over and he says what would you like to eat and I tell him I'd like to have a New York style steak and he asked filtered_so how would you like that done? And I told him medium rare would be fine and then he asked what I wanted to drink and I told him I'd have a coke, that's fine and he asked if we wanted any appetizers and I said no and then he asked if we wanted anything else, if we needed dessert, or any utensils, and we were pretty good to go filtered_so we said no again.",M,21,Y,NA,NA,NA
200,annoyed,"Alright filtered_so the other day I was trying to get my mom to find this thing for all my stuff that I unpacked and she's filtered_like um yeah I didn't take anything out from this like all the bags you had here and I was filtered_like uh filtered_well if the folder is on the table that means you took you took the bags out and you took the stuff out of the bags and she's filtered_like filtered_well no, that's not true you know cause I don't leave I mean I don't I don't touch your stuff, I leave it alone blah blah blah but anyway it was really, really really annoying.",M,24,Y,Spanish,NA,NA
200,phonecall,"Hi Teresa, how's it going good filtered_so, we're, we should talk for filtered_like two minutes if you have time okay okay oh okay for sure okay cool filtered_so um yeah what was I gonna say oh did you hear that um you know Jenna mast, right oh did you hear that um oh Ed just sent me an email telling me that she's probably taking it at S M C and um yeah I don't know what that means for me, but that's kind of a, such a waste of time I think it's filtered_like been almost yeah isn't that weird I know it's cool, it's nice cause I don't have to filtered_like listen to boring ass E A anymore yeah yeah I know and then the professor, the professor was really funny, but filtered_like the T A is just, he would keep droning on and on and on. filtered_like today was really bad. I got super distracted somebody in the back was watching filtered_like um soccer and um yeah, it was funny yeah exactly and then I was filtered_like exactly and then I was filtered_like on the phone and I almost killed my phone, cause I was filtered_like at thirty percent now I'm filtered_like at ten and yeah and it's hot yeah yeah yeah, yeah I get I get the track pad yeah and then I just filtered_like I put it in an outlet and yeah, that's pretty much it no, just video tape filtered_so um I think we're just about rounding out the two, the two minutes but um yeah but yeah it's great talking to you Teresa and I'll be seeing you in a bit okay alright thanks bye",M,24,Y,Spanish,NA,NA
200,happy,"okay filtered_so I was talking to my mom and she was saying that we should go to the hang ten and I was super super stoked to go to the Hunington cause I haven't been in a really long time filtered_so she said we should first go to the Hunington and then we could go to Arcade E uh and we could go get den Thai fun and then she said we could even go to the mall cause we have to go get some new clothes for the new school year and then she said, oh yeah and you should also probably bring along some friends and it'll be really really fun.",M,24,Y,Spanish,NA,NA
200,neutral,okay filtered_so yesterday I went to uh this place in Santa Monica and uh the waiter was really really weird about my food or something and filtered_so I asked him filtered_like oh what was up? and then he's filtered_like uh I asked if you wanted the dip or not and I said oh okay filtered_well I didn't know there was filtered_like I didn't a- order dip or or anything and then he's filtered_like oh okay filtered_well um there was an order for dip for you so yeah,M,24,Y,Spanish,NA,NA
211,annoyed,"I tried to get as much information as I could but the person there was just not helping at all I said do you have the records for your collaboration with this company and he said oh no I don't know anything about that, I've never heard about a company filtered_like, what does it do? and I explained to them, and they still said no um we dont have anything like that and I said filtered_well can you refer me to anybody who does know that? and he went in the back and everything but just in general it was not cooperative at all",M,22,N,NA,Spanish,5
211,phonecall,hello filtered_so for the uh huh go ahead filtered_well uh for for the record this conversation as usual normal adult conversations go all the time only really lasts for two minutes cus apparently that's the term that's the limit of what is needed filtered_so just gettin that out of the way proceed oh okay yeah yeah no totally yeah filtered_well no i think you should follow through with it because then i think that would help to you know really really understand how how comprehensive this this whole you know voice recognition thing is gonna get cus conversations get pretty weird filtered_so i think you should try it yeah ooh okay filtered_well filtered_well it not for wait oh me okay i thought you were gonna say cus it's filtered_like this room you know wh you need to listen to this room or filtered_like be in this room for filtered_like a single second and it'll change your life i'll tell you why because this place is filtered_like a sound booth oh no it literally is a sound booth like that's why it's filtered_so tight you can't hear anything and that's rare in l a filtered_like it boggles my mind you can't hear anything what'd you mean mhm dang okay oh dude best believe okay wait do do you have new york p d stories cus i can only imagine aw why you playin it safe okay how dare they 1 i have to click next there no what happened blood what spurt filtered_like filtered_like blood oh in new york,M,22,N,NA,Spanish,5
211,happy,"Yeah our our winter vacation was actually pretty good. We normally don't go anywhere, but I was telling my dad that we should we should you know, go explore nature and everything, and he said that filtered_well you have to consider that I'm not really fit for a lot of stuff but then I said we should try somewhere where you can just walk around and we ended up finding um a nice park and he said it was a really good time he he really enjoyed himself and it was really nice to breathe fresh air for a change",M,22,N,NA,Spanish,5
211,neutral,"o filtered_well no yeah, I filtered_so I sat down and it just filtered_so happened that she was working there, and I didn't filtered_like go to see her but when I did see that she was there we just talked about like what we've been up to and you know how how's your summer been, oh it's been good, filtered_like I've just been uh what she say filtered_like I've just been working here, so filtered_like she's working full time, and I've just been telling her filtered_like oh yeah filtered_well I'm working like part time, not forty hours a week or anything, but filtered_like you know I'm working here too filtered_so it's it's pretty cozy and everything um and that's pretty much it, it was just a weird uh chance encounter and everything but yeah",M,22,N,NA,Spanish,5
212,annoyed,"filtered_so last year when I was still living with my roommates at hitch suites uh every time that I would come in it would smell so bad in the living room that we shared uh I really disliked my suite mates but I tried to make it up with them, I told them to try to clean up and make the thing, make the place I guess a little more liveable but they didn't really listen, they were very noisy all the time it was quite irritating and then another time when I was in the shower I noticed that my shampoo uh kept going down when I wasn't even using it",M,19,Y,Chinese,NA,NA
212,phonecall,yo what's up branny filtered_so i'm just gonna be talking to you for filtered_like a couple minutes yeah uh yeah we can just talk about our presentation right now filtered_so what what do you have prepared so far okay okay i think um i think we should keep it filtered_like really high level this time because last time we were talking too much about like specifics so i feel filtered_like we should just talk about the speech chain and how filtered_like how speech is formed first and then we can you can talk about pesk and i can talk about en soom and i feel filtered_like um the entirety of our research is tryina just get features right so we can just talk about features a bit and that's that's basically the biggest challenge right and then uh after th we're done talking about features then we can just uh finish up by talking about what we're doing now yeah yeah yeah alright dope filtered_so i'm i think i'm huh yeah i think i'm down with this now so i'll just come back and i'll discuss with you alright peace see ya in a bit,M,19,Y,Chinese,NA,NA
212,happy,filtered_so recently I've been talking with my girlfriend who I've been doing long distance with and um she said we were just talking about all the things that we would be doing after we started to see each other uh when the quarter started again and we were both done with filtered_well my research and also her work and we have a lot of plans lined up and then I'm very excited to see those plans to come true and uh it's only one month away we still are very excited about uh when that date finally approaches,M,19,Y,Chinese,NA,NA
212,neutral,"Just this morning when I was having breakfast with my friend Ryan we were discussing how much calorie intake we should have in order to have um to get gains for muscle growth he said that he entered my body weight and mass into a calculator and it said that I should have about three thousand calories which I did not believe instead, I just follow a sort of guideline of eating enough protein everyday filtered_so I'm trying to consume at least eighty grams of protein for every meal that I have in order to make gains",M,19,Y,Chinese,NA,NA
214,annoyed,"filtered_so over the year while dorming, my roommates and I agreed that I would take out the trash, my other roommate would take out his trash, and then the last roommate would take out the recycling filtered_well even though we talked about it that one roommate who was supposed to take out the recycling, he never takes it out it always builds up and up, and then I always have to take it out for him, and then I'd ask him about it, and he's filtered_like filtered_well I don't wanna do it and I get filtered_so annoyed and then Ah, he's just I feel filtered_like he's a bit selfish but I'm not sure and then he tells me that I should do it more often, when part of it is his responsibility.",M,19,Y,Cantonese,NA,NA
214,phonecall,sorry i didn't know she was in here okay filtered_so it can just be about anything let's talk about jung and ju nana i don't because i wanted to ta talk to you about this anyway but um yeah they're acting like a couple no they're not but they're acting like it filtered_so i'm not even sure okay you thin i don't know they're always together but okay but mhm i don't know juna yeah mhm i do and it's filtered_like their dinners are only for them two and stuff no i make food mmm but yeah i'm bored without you no but it's usually um they watch movies or they what is it video chat with people and stuff no no no no no uh whatever people do skype or whatever okay mhm no he might yeah exactly hm hm i don't know no i think she does know he told me he told her yeah hm yeah filtered_well we don't know but anyway stay online i'm gonna stop real fast time to go you s but anyway i'm gonna keep talking to you anyways after this filtered_so be right back,M,19,Y,Cantonese,NA,NA
214,happy,"filtered_so I recently got a job at Kirk cough coffee house and made, which made me really happy because I really love that place. and I think it's really because of my interview, I think it went really well. I, at first I interviewed with a guy named Alex and then it was a basic oh tell me about yourself and then I told him all about what I'm capable of doing, and which I pretty much prepared beforehand. and then second I r- um spoke with Angela and the interview also went really filtered_well again it was more about me personally though filtered_like oh what color crayon would I be and blah blah blah but at the end I felt really good even though they said there were more qualified people, I um in the end I got the job and I was really happy.",M,19,Y,Cantonese,NA,NA
214,neutral,"filtered_so I started working at Kirk cough and yesterday I was working as a runner and a customer came up and I asked him what he wanted and he said he wanted a coffee, I asked him how tall or how large and he said medium and then I asked him how if he wanted it cold or hot, he said he wanted cold and finally he said he wanted mocha and filtered_so I just made and went and made his mocha and then I gave it to him.",M,19,Y,Cantonese,NA,NA
213,annoyed,filtered_so I was talking to my roommate about taking out the dishes and uh he said that he wouldn't do them even though the majority of the dishes inside of the dish washer were uh his repsonsibility and filtered_so we yelled about it for awhile and I got pretty angry. And I told him if you can't do the dishes I'm gonna find another roommate. and uh he got very upset he got very quiet and from that point on we didn't talk to each other very much.,M,19,Y,NA,NA,NA
213,phonecall,yeah scott what wh pretty good wha dude who'd you call did you call rainy for this oh nice filtered_so you knew you knew why i was calling no no no do you know why i'm calling or did you know why before i said nice filtered_well it's changing filtered_so heavily cus i'm talking to you this is true um oh wait scott so yeah she can come by the way i'm fine with it alright that's chill too she oh wait for lifting or for boiling point oh oh okay that's co oh okay okay okay yeah that's completely chill i mean she's back with her boy friend too so she probably won't be a nuisance oh filtered_well i mean yeah oh shit yeah uh huh hm yeah oh oh dude it's totally not gonna work out no they maybe maybe while we uh maybe it'll be good though we can talk to her and filtered_like talk about things other than that yeah or we can learn to not yeah not do what she did yeah alright scott i'm gonna end this cus i think i'm over time yeah after after this i'm gonna walk down grab my stuff and i'll text you when i'm grabbing my stuff and we can just meet up bottom of engineering four alright dope see ya,M,19,Y,NA,NA,NA
213,happy,"filtered_so today the most amazing thing happened. Uh I don't have that much experience with android programming but when I got into the lab today I hunkered down I sat down for about two three hours reading different topics about android programming and I when I got to coding everything just worked. I I put everything down into the code uh and ran the code and first try, it worked and I was so happy.",M,19,Y,NA,NA,NA
213,neutral,filtered_so I walk up to the guy at the cashier and he asked me what I want to eat and I respond with that I want a cheeseburger he asks me if I would like a side of fries with that and I said no and then he asked me if I wanted a drink and I said no then uh I received my check I grabbed the check I walked away from the cashier and we parted ways.,M,19,Y,NA,NA,NA
217,annoyed,talking with a friend on the phone one night and she said filtered_well why don't animals have languages isn't f isn't fair is it unfair for them i said filtered_well you know language is a it's something that it it's it's it's you generate it it's not just you know filtered_like communication like clicks and noises and and and sounds and she said filtered_well filtered_well filtered_well i i don't think you're arrogant i think the linguists are arrogant and at the time i had nothing to say to her so i just i didn't say anything um cus i was a first year and i didn't know enough about the subject to really argue with her,M,19,Y,NA,NA,NA
217,phonecall,hey dad filtered_so um this uh is gonna last about two minutes i'm sup i'm supposed to talk to you about anything i'm just gonna talk to you about the move in um yeah it went pretty smoothly actually um i didn't have the i didn't unpack too much because i don't have uh hannah didn't bring in the what do you call it the dresser so uh i my clothes are still in the bags um also i forgot uh what did i forget i forgot oh i i i forgot a chair and i forgot guitar stands so i do need to bring some uh more stuff from home uh cus i forgot it yeah filtered_well i'll be home for ve velma's dinner is on sunday right oh boy yeah definitely yeah i do i do have a okay yeah i'll write it i'll write it down in multiple places that way i'm able to you know remember yeah yeah or yeah you put it on the wall i find the wall format very effective actually yeah cus you see it all the time uh but other than that it was fine uh martin was weird the whole time you know filtered_like and then afterwards uh the guys were just telling me about all this crazy stuff that he put them through so no i don't think he is yeah it's uh that's that's disappointing but um okay two minutes is up filtered_so i'll talk with you more about stuff later k bye,M,19,Y,NA,NA,NA
217,happy,i called my friend because he got into the music program at f at his college i said dude that's great you actually you n you did it you doubted yourself but you did it you really did he said yeah i was filtered_so nervous in the audition um i messed up a part and i thought i was done for but i played another part better than i ever had filtered_so i was really happy about that and i said man i'm proud of you um you know you really did it you're really gonna get good at your instrument and he said yeah dude i'm kinda scared and i said you know what it's it's it's just gonna be great you're gonna be really good,M,19,Y,NA,NA,NA
217,neutral,yesterday when my dad and i were working on the car i said to him i need uh i need a bigger a bigger socket for the wrench he said where is it i said i don't know that's why i asked you filtered_so he went into the garage and said oh it's right here i said very good filtered_so i put it on the wrench and i said oh this one is still too small he said oh filtered_well let me get another one then filtered_so he went back got the right one and we were finished,M,19,Y,NA,NA,NA
216,annoyed,We're heading to Las Vegas this weekend but some of my some of my classmates insist we should tell the teachers about our journey if that uh oh before we left left China uh the teacher told us repeatedly oh we cannot go to another city by our self um but I said I think it don't matter at all cause we are join already joining a tour tour group and we won't get into any dangers or something,M,20,N,NA,Chinese,7
216,phonecall,hello hello is this the shens ity um i had the and yeah i'm i'm fine except that i i don't really have a plan for the weekend and uh my roommate and the went to san francisco and they rent their own car but i haven't brought my driver license so i'm i can't go there mmm i can't figure out where else to go and and i just didn't want to go somewhere alone and jus fly with my friends yeah i know yeah i figure it out by the way i finished uh those the the chris on psycholo and economic last week and the the economic one's really easy for me yeah the micro economic i take the cla no i major in electrical engineering but i think the exam here is quite easy yeah yeah the yeah yeah the instructor tell says it'll be a a little bit harder then then normal and but i only took about half of the time to finish the task and its pretty easy for me i guess we just good at taking exams we chinese okay okay it's uh ten minutes eh that is,M,20,N,NA,Chinese,7
216,neutral,Uh I come here and I I'm in the eleven meals plan and w- and and it the way to run out of it and but my roommate tell me he can't finish his own and if I want to want to eat more in the rim bu- hall he can he can tuck me here and uh sweep the car for me and I'm really good at and I said it is this is won't it bother you if I want to eat at the an unusual time he said a lit bin not cause we cause cause he don't mind it,M,20,N,NA,Chinese,7
216,neutral,I've been talking with my roommate about the car switches um this and efficient and he said he dropped uh a class because the teacher is Chinese and he would prefer a a native speaker to be the teacher of the class and I said I don't think it really matters cause we came here to to learn the product and the and have some fun in the city it does not really matter where the where the teacher from and and I told told him I I also dropped the class and it is because that the class is too difficult for me cause I have to wrote several papers which I have never done before.,M,20,N,NA,Chinese,7
221,neutral,filtered_so um me and my friend we went down to get some food and she was talking about her life and then she was talking about her art actually cause she's an artist and um about this girl chelsea who was doing an art presentation and the whole class was really upset about it just sad and i felt bad for her and um i was there and then uh she my friend was filtered_like oh the class was just being messed up to this person i was filtered_like yeah i agree with that statement,F,19,Y,NA,NA,NA
221,annoyed,filtered_so i was talking to the head of one of the departments in out in um i was telling her about my problems and then she was filtered_like oh okay filtered_well let me look into that i was filtered_like okay and she's filtered_like filtered_well i don't really see where you're coming from i was filtered_like uh really yeah so and then she was filtered_like yeah you see here and then she was showing me a bunch of statistical graphs i was filtered_like yeah i do see that however this is not,F,19,Y,NA,NA,NA
221,happy,okay filtered_so I was talking to my friend and she was filtered_like oh my god this guy my ex I guess just hit me up and wants to have a conversation and I was filtered_like wait what thats crazy she's filtered_like yeah I know I don't really know what to do and I was filtered_like filtered_well what do you want to do and then shes filtered_like I don't know its been so long and I was filtered_like yeah it has been but you know might as well see whats happening and um she was filtered_like yeah I guess however its going like a business call and I was filtered_like what do you mean and then she was filtered_like filtered_well filtered_so here's our schedules and then they were just going back and forth with their schedules like,F,19,Y,NA,NA,NA
221,phonecall,hello i what's up yeah just for filtered_like a couple minutes i just hit done by mistake though but i think they're still recording so it should be fine filtered_so what's new with you i feel no dude i have filtered_like i have a final saturday two monday and then one tuesday i'm fucked oh what that's crazy jeez yeah uh i'm filtered_so over this quarter yeah i i feel that i feel that hard um yeah so filtered_so what are you what are you doing right now mm yeah for sure yeah yeah i feel that nheh oh yeah i've filtered_well i've been pretty bad filtered_so it's pretty bad filtered_well i stepped on like a shard yesterday so my foot's all cut up filtered_so that's what yeah in the bathroom there's filtered_like pools of blood i don't know but um that happened and then i pretty much just filtered_like wake up from filtered_like nine study all day go to class all day come back by seven thirty then study all night so yeah that's my days it's kinda shitty think feel filtered_like they have enough information for my voice i want to have to partake partake in this psych study for my psychology class or else i can't pass the class so i don't ok yeah we're good but we do we sh do you wanna hang out soon i'm done oh i think hold up,F,19,Y,NA,NA,NA
227,annoyed,first she said that she wanted to be roommates next year but then she said that she wanted to move into a triple instead of a double even though we already reserved a double filtered_so i said fine i mean i guess you can but i mean it's really it's really inconvenient at this point and so yeah,F,18,Y,NA,NA,NA
